reference	text
Genesis 11:23	Serug lived two hundred years after he became the father of Nahor, and became the father of more sons and daughters.
Genesis 11:24	Nahor lived twenty-nine years, and became the father of Terah.
Genesis 11:25	Nahor lived one hundred nineteen years after he became the father of Terah, and became the father of more sons and daughters.
Genesis 11:26	Terah lived seventy years, and became the father of Avram, Nahor, and Haran.
Genesis 11:27	Now this is the history of the generations of Terah. Terah became the father of Avram, Nahor, and Haran. Haran became the father of Lot.
Genesis 11:28	Haran died in the land of his birth, in Ur of the Chaldees, while his father Terah was still alive.
Genesis 11:29	Avram and Nahor married wives. The name of Avram’s wife was Sarai, and the name of Nahor’s wife was Milcah, the daughter of Haran, who was also the father of Iscah.
Genesis 11:30	Sarai was barren. She had no child.
Genesis 11:31	Terah took Avram his son, Lot the son of Haran, his son’s son, and Sarai his daughter-in-law, his son Avram’s wife. They went from Ur of the Chaldees, to go into the land of Kena'an. They came to Haran and lived there.
Genesis 11:32	The days of Terah were two hundred five years. Terah died in Haran.
Genesis 12:1	Now YHWH said to Avram, “Go for yourself out of your land, and out of your kindred, and out of your father’s house, to the land that I will show you.”
Genesis 12:2	I will make of you a great nation. I will bless you and make your name great. You will be a blessing.
Genesis 12:3	I will bless those who bless you, and I will curse the one who treats you with contempt. All the families of the earth will be blessed through you.”
Genesis 12:4	So Avram went, as YHWH had told him. Lot went with him. Avram was seventy-five years old when he departed from Haran.
Genesis 12:5	Avram took Sarai his wife, Lot his brother’s son, all their possessions that they had gathered, and the people whom they had acquired in Haran, and they went to go into the land of Kena'an. They entered into the land of Kena'an.
Genesis 12:6	Avram passed through the land to the place of Shekhem, to the oak of Moreh. At that time, Canaanites were in the land.
Genesis 12:7	YHWH appeared to Avram and said, “I will give this land to your offspring.” He built an altar there to YHWH, who had appeared to him.
Genesis 12:8	He left from there to go to the mountain on the east of Beit El and pitched his tent, having Beit El on the west, and Ai on the east. There he built an altar to YHWH and called on YHWH’s name.
Genesis 12:9	Avram traveled, still going on toward the South.
Genesis 12:10	There was a famine in the land. Avram went down into Mitzrayim to live as a foreigner there, for the famine was severe in the land.
Genesis 12:11	When he had come near to enter Mitzrayim, he said to Sarai his wife, “See now, I know that you are a beautiful woman to look at.
Genesis 12:12	It will happen that when the Egyptians see you, they will say, ‘This is his wife.’ They will kill me, but they will save you alive.
Genesis 12:13	Please say that you are my sister, that it may be well with me for your sake, and that my being may live because of you.”
Genesis 12:14	When Avram had come into Mitzrayim, some Egyptians saw that the woman was very beautiful.
Genesis 12:15	The princes of Pharaoh saw her, and praised her to Pharaoh; and the woman was taken into Pharaoh’s house.
Genesis 12:16	He dealt well with Avram for her sake. He had sheep, cattle, male donkeys, male servants, female servants, female donkeys, and camels.
Genesis 12:17	YHWH afflicted Pharaoh and his house with great plagues because of Sarai, Avram’s wife.
Genesis 12:18	Pharaoh called Avram and said, “What is this that you have done to me? Why didn’t you tell me that she was your wife?
Genesis 12:19	Why did you say, ‘She is my sister,’ so that I took her to be my wife? Now therefore, see your wife, take her, and go your way.”
Genesis 12:20	Pharaoh commanded men concerning him, and they escorted him away with his wife and all that he had.
Genesis 13:1	Avram went up out of Mitzrayim—he, his wife, all that he had, and Lot with him—into the South.
Genesis 13:2	Avram was very rich in livestock, in silver, and in gold.
Genesis 13:3	He went on his journeys from the South as far as Beit El, to the place where his tent had been at the beginning, between Beit El and Ai,
Genesis 13:4	to the place of the altar, which he had made there at the first. There Avram called on YHWH’s name.
Genesis 13:5	Lot also, who went with Avram, had flocks, herds, and tents.
Genesis 13:6	The land was not able to bear them, that they might live together; for their possessions were so great that they couldn’t live together.
Genesis 13:7	There was strife between the herdsmen of Avram’s livestock and the herdsmen of Lot’s livestock. The Canaanites and the Perizzites lived in the land at that time.
Genesis 13:8	Avram said to Lot, “Please, let there be no strife between you and me, and between your herdsmen and my herdsmen; for we are relatives.
Genesis 13:9	Isn’t the whole land before you? Please separate yourself from me. If you go to the left hand, then I will go to the right. Or if you go to the right hand, then I will go to the left.”
Genesis 13:10	Lot lifted up his eyes, and saw all the plain of the Yarden, that it was well-watered everywhere, before YHWH destroyed Sedom and Amora, like the garden of YHWH, like the land of Mitzrayim, as you go to Zoar.
Genesis 13:11	So Lot chose the Plain of the Yarden for himself. Lot traveled east, and they separated themselves from one another.
Genesis 13:12	Avram lived in the land of Kena'an, and Lot lived in the cities of the plain, and moved his tent as far as Sedom.
Genesis 13:13	Now the men of Sedom were exceedingly wicked and sinners against YHWH.
Genesis 13:14	YHWH said to Avram, after Lot was separated from him, “Now, lift up your eyes, and look from the place where you are, northward and southward and eastward and westward,
Genesis 13:15	for I will give all the land which you see to you and to your offspring forever.
Genesis 13:16	I will make your offspring as the dust of the earth, so that if someone can count the dust of the earth, then your offspring may also be counted.
Genesis 13:17	Arise, walk through the land in its length and in its width; for I will give it to you.”
Genesis 13:18	Avram moved his tent, and came and lived by the oaks of Mamre, which are in Chevron, and built an altar there to YHWH.
Genesis 14:1	In the days of Amraphel, king of Shinar; Arioch, king of Ellasar; Chedorlaomer, king of Elam; and Tidal, king of Goiim,
Genesis 14:2	they made war with Bera, king of Sedom; Birsha, king of Amora; Shinab, king of Admah; Shemeber, king of Zeboiim; and the king of Bela (also called Zoar).
Genesis 14:3	All these joined together in the valley of Siddim (also called the Salt Sea).
Genesis 14:4	They served Chedorlaomer for twelve years, and in the thirteenth year they rebelled.
Genesis 14:5	In the fourteenth year Chedorlaomer and the kings who were with him came and struck the Rephaim in Ashteroth Karnaim, the Zuzim in Ham, the Emim in Shaveh Kiriathaim,
Genesis 14:6	and the Horites in their Mount Seir, to El Paran, which is by the wilderness.
Genesis 14:7	They returned, and came to En Mishpat (also called Kadesh), and struck all the country of the Amalekites, and also the Amorites, that lived in Hazazon Tamar.
Genesis 14:8	The king of Sedom, and the king of Amora, the king of Admah, the king of Zeboiim, and the king of Bela (that is, Zoar), went out; and they set the battle in array against them in the valley of Siddim.
