reference	text
Psalms 25:16	Turn to me, and have mercy on me, for I am desolate and afflicted.
Psalms 25:17	The troubles of my heart are enlarged. Oh bring me out of my distresses.
Psalms 25:18	Consider my affliction and my travail. Forgive all my sins.
Psalms 25:19	Consider my enemies, for they are many. They hate me with cruel hatred.
Psalms 25:20	Oh keep my soul, and deliver me. Let me not be disappointed, for I take refuge in you.
Psalms 25:21	Let integrity and uprightness preserve me, for I wait for you.
Psalms 25:22	Redeem Israel, Elohim, out all of his troubles.
Psalms 26:1	Judge me, YHWH, for I have walked in my integrity. I have trusted also in YHWH without wavering.
Psalms 26:2	Examine me, YHWH, and prove me. Try my heart and my mind.
Psalms 26:3	For your loving kindness is before my eyes. I have walked in your truth.
Psalms 26:4	I have not sat with deceitful men, neither will I go in with hypocrites.
Psalms 26:5	I hate the assembly of people who act from brokenness, and will not sit with the wicked.
Psalms 26:6	I will wash my hands in innocence, so I will go about your altar, YHWH;
Psalms 26:7	that I may make the voice of thanksgiving to be heard, and tell of all your wondrous works.
Psalms 26:8	YHWH, I love the habitation of your house, the place where your glory dwells.
Psalms 26:9	Don't gather my soul with sinners, nor my life with bloodthirsty men;
Psalms 26:10	in whose hands is wickedness, their right hand is full of bribes.
Psalms 26:11	But as for me, I will walk in my integrity. Redeem me, and be merciful to me.
Psalms 26:12	My foot stands in an even place. In the congregations I will bless YHWH.
Psalms 27:1	YHWH is my light and my salvation. Whom shall I fear? YHWH is the strength of my life. Of whom shall I be afraid?
Psalms 27:2	When people who act from brokenness came at me to eat up my flesh, even my adversaries and my foes, they stumbled and fell.
Psalms 27:3	Though an army should encamp against me, my heart shall not fear. Though war should rise against me, even then I will be confident.
Psalms 27:4	One thing I have asked of YHWH, that I will seek after, that I may dwell in the house of YHWH all the days of my life, to see YHWH's beauty, and to inquire in his temple.
Psalms 27:5	For in the day of trouble he will keep me secretly in his pavilion. In the covert of his tent he will hide me. He will lift me up on a rock.
Psalms 27:6	Now my head will be lifted up above my enemies around me. I will offer sacrifices of joy in his tent. I will sing, yes, I will sing praises to YHWH.
Psalms 27:7	Hear, YHWH, when I cry with my voice. Have mercy also on me, and answer me.
Psalms 27:8	"When you said, ""Seek my face,"" my heart said to you, ""I will seek your face, YHWH."""
Psalms 27:9	Don't hide your face from me. Don't put your servant away in anger. You have been my help. Don't abandon me, neither forsake me, God of my salvation.
Psalms 27:10	When my father and my mother forsake me, then YHWH will take me up.
Psalms 27:11	Teach me your way, YHWH. Lead me in a straight path, because of my enemies.
Psalms 27:12	Don't deliver me over to the desire of my adversaries, for false witnesses have risen up against me, such as breathe out cruelty.
Psalms 27:13	I am still confident of this: I will see the goodness of YHWH in the land of the living.
Psalms 27:14	Wait for YHWH. Be strong, and let your heart take courage. Yes, wait for YHWH.
Psalms 28:1	To you, YHWH, I call. My rock, don't be deaf to me; lest, if you are silent to me, I would become like those who go down into the pit.
Psalms 28:2	Hear the voice of my petitions, when I cry to you, when I lift up my hands toward your Most Holy Place.
Psalms 28:3	Don't draw me away with the wicked, with the workers of iniquity who speak peace with their neighbors, but mischief is in their hearts.
Psalms 28:4	Give them according to their work, and according to the wickedness of their doings. Give them according to the operation of their hands. Bring back on them what they deserve.
Psalms 28:5	Because they don't regard the works of YHWH, nor the operation of his hands, he will break them down and not build them up.
Psalms 28:6	Blessed be YHWH, because YHWH has heard the voice of my petitions.
Psalms 28:7	YHWH is my strength and my shield. My heart has trusted in him, and I am helped. Therefore my heart greatly rejoices. With my song I will thank him.
Psalms 28:8	YHWH is their strength. YHWH is a stronghold of salvation to YHWH’s anointed.
Psalms 28:9	Save your people, and bless your inheritance. Be their shepherd also, and bear them up forever.
Psalms 29:1	Ascribe to YHWH, you sons of the mighty, ascribe to YHWH glory and strength.
Psalms 29:2	Ascribe to YHWH the glory due to YHWH’s name. Worship YHWH in holy array.
Psalms 29:3	YHWH's voice is on the waters. The God of glory thunders, even YHWH on many waters.
Psalms 29:4	YHWH's voice is powerful. YHWH's voice is full of majesty.
Psalms 29:5	The voice of YHWH breaks the cedars. Yes, YHWH breaks in pieces the cedars of Levanon.
Psalms 29:6	YHWH makes them also to skip like a calf; Levanon and Sirion like a young, wild ox.
Psalms 29:7	YHWH's voice strikes with flashes of lightning.
Psalms 29:8	YHWH's voice shakes the wilderness. YHWH shakes the wilderness of Kadesh.
Psalms 29:9	"YHWH's voice makes the deer calve, and strips the forests bare. In YHWH’s temple everything says, ""Glory!"""
Psalms 29:10	YHWH sat enthroned at the Flood. Yes, YHWH sits as King forever.
Psalms 29:11	YHWH will give strength to YHWH’s people. YHWH will bless YHWH’s people with peace.
Psalms 30:1	I will extol you, YHWH, for you have raised me up, and have not made my foes to rejoice over me.
Psalms 30:2	YHWH my God, I cried to you, and you have healed me.
Psalms 30:3	YHWH, you have brought up my soul from Sheol. You have kept me alive, that I should not go down to the pit.
Psalms 30:4	Sing praise to YHWH, you saints of his. Give thanks to his holy name.
Psalms 30:5	For his anger is but for a moment. His favor is for a lifetime. Weeping may stay for the night, but joy comes in the morning.
Psalms 30:6	"As for me, I said in my prosperity, ""I shall never be moved."""
Psalms 30:7	You, YHWH, when you favored me, made my mountain stand strong; but when you hid your face, I was troubled.
Psalms 30:8	I cried to you, YHWH. To YHWH I made supplication:
Psalms 30:9	"""What profit is there in my destruction, if I go down to the pit? Shall the dust praise you? Shall it declare your truth?"
Psalms 30:10	"Hear, YHWH, and have mercy on me. YHWH, be my helper."""
Psalms 30:11	You have turned my mourning into dancing for me. You have removed my sackcloth, and clothed me with gladness,
Psalms 30:12	To the end that my heart may sing praise to you, and not be silent. YHWH my God, I will give thanks to you forever!
Psalms 31:1	In you, YHWH, I take refuge. Let me never be disappointed. Deliver me in your righteousness.
Psalms 31:2	Bow down your ear to me. Deliver me speedily. Be to me a strong rock, a house of defense to save me.
Psalms 31:3	For you are my rock and my fortress, therefore for your name's sake lead me and guide me.
Psalms 31:4	Pluck me out of the net that they have laid secretly for me, for you are my stronghold.
Psalms 31:5	Into your hand I commend my spirit. You redeem me, YHWH, God of truth.
Psalms 31:6	I hate those who regard lying vanities, but I trust in YHWH.
Psalms 31:7	I will be glad and rejoice in your loving kindness, for you have seen my affliction. You have known my soul in adversities.
Psalms 31:8	You have not shut me up into the hand of the enemy. You have set my feet in a large place.
Psalms 31:9	Have mercy on me, YHWH, for I am in distress. My eye, my soul, and my body waste away with grief.
Psalms 31:10	For my life is spent with sorrow, my years with sighing. My strength fails because of my iniquity. My bones are wasted away.
Psalms 31:11	Because of all my adversaries I have become utterly contemptible to my neighbors, A fear to my acquaintances. Those who saw me on the street fled from me.
Psalms 31:12	I am forgotten from their hearts like a dead man. I am like broken pottery.
Psalms 31:13	For I have heard the slander of many, terror on every side, while they conspire together against me, they plot to take away my life.
Psalms 31:14	"But I trust in you, YHWH. I said, ""You are my God."""
Psalms 31:15	My times are in your hand. Deliver me from the hand of my enemies, and from those who persecute me.
Psalms 31:16	Make your face to shine on your servant. Save me in your loving kindness.
Psalms 31:17	Let me not be disappointed, YHWH, for I have called on you. Let the wicked be disappointed. Let them be silent in Sheol.
Psalms 31:18	Let the lying lips be mute, which speak against the righteous insolently, with pride and contempt.
Psalms 31:19	Oh how great is your goodness, which you have laid up for those who revere you, which you have worked for those who take refuge in you, before the human beings!
Psalms 31:20	In the shelter of your presence you will hide them from the plotting of man. You will keep them secretly in a dwelling away from the strife of tongues.
Psalms 31:21	Praise be to YHWH, for he has shown me his marvelous loving kindness in a strong city.
Psalms 31:22	"As for me, I said in my haste, ""I am cut off from before your eyes."" Nevertheless you heard the voice of my petitions when I cried to you."
Psalms 31:23	Oh love YHWH, all you his saints! YHWH preserves the faithful, and fully recompenses the one who behaves arrogantly.
Psalms 31:24	Be strong, and let your heart take courage, all you who hope in YHWH.
Psalms 32:1	Blessed is the one whose disobedience is forgiven, whose sin is covered.
Psalms 32:2	Blessed is the person to whom YHWH doesn't impute iniquity, in whose spirit there is no deceit.
